card_key,card1,card2,card3,card4,card5,card6
20980|310.0|150.0|mastercard|224.0|debit,20980,310.0,150.0,mastercard,224.0,debit
22515|553.0|150.0|american express|131.0|credit,22515,553.0,150.0,american express,131.0,credit
22125|399.0|150.0|american express|185.0|credit,22125,399.0,150.0,american express,185.0,credit
19965|555.0|219.0|visa|226.0|credit,19965,555.0,219.0,visa,226.0,credit
19272|399.0|150.0|american express|132.0|credit,19272,399.0,150.0,american express,132.0,credit
22690|399.0|150.0|american express|198.0|credit,22690,399.0,150.0,american express,198.0,credit
11862|555.0|185.0|mastercard|224.0|debit,11862,555.0,185.0,mastercard,224.0,debit
15998|399.0|150.0|american express|185.0|credit,15998,399.0,150.0,american express,185.0,credit
12648|224.0|106.0|mastercard|224.0|credit,12648,224.0,106.0,mastercard,224.0,credit
21871|321.0|150.0|visa|226.0|debit,21871,321.0,150.0,visa,226.0,debit
22090|512.0|150.0|mastercard|219.0|credit,22090,512.0,150.0,mastercard,219.0,credit
20551|555.0|119.0|mastercard|102.0|credit,20551,555.0,119.0,mastercard,102.0,credit
11830|555.0|150.0|visa|195.0|debit,11830,555.0,150.0,visa,195.0,debit
21046|321.0|150.0|visa|195.0|debit,21046,321.0,150.0,visa,195.0,debit
20921|543.0|150.0|mastercard|224.0|debit,20921,543.0,150.0,mastercard,224.0,debit
21411|399.0|150.0|american express|198.0|credit,21411,399.0,150.0,american express,198.0,credit
16635|463.0|144.0|visa|195.0|credit,16635,463.0,144.0,visa,195.0,credit
18439|555.0|150.0|visa|226.0|debit,18439,555.0,150.0,visa,226.0,debit
15164|555.0|150.0|visa|226.0|debit,15164,555.0,150.0,visa,226.0,debit
12946|555.0|150.0|visa|226.0|debit,12946,555.0,150.0,visa,226.0,debit
20811|390.0|150.0|mastercard|224.0|debit,20811,390.0,150.0,mastercard,224.0,debit
23019|399.0|150.0|american express|185.0|credit,23019,399.0,150.0,american express,185.0,credit
22724|555.0|150.0|visa|226.0|debit,22724,555.0,150.0,visa,226.0,debit
12926|390.0|150.0|mastercard|224.0|debit,12926,390.0,150.0,mastercard,224.0,debit
16014|225.0|150.0|mastercard|117.0|debit,16014,225.0,150.0,mastercard,117.0,debit
19637||150.0|visa|102.0|debit,19637,,150.0,visa,102.0,debit
22230|543.0|150.0|mastercard|224.0|debit,22230,543.0,150.0,mastercard,224.0,debit
11715|174.0|150.0|visa|226.0|debit,11715,174.0,150.0,visa,226.0,debit
14384|149.0|147.0|mastercard|190.0|credit,14384,149.0,147.0,mastercard,190.0,credit
10587|512.0|150.0|mastercard|117.0|debit,10587,512.0,150.0,mastercard,117.0,debit
16451|555.0|146.0|visa|226.0|credit,16451,555.0,146.0,visa,226.0,credit
12826|127.0|150.0|mastercard|102.0|credit,12826,127.0,150.0,mastercard,102.0,credit
19395|555.0|142.0|mastercard|102.0|credit,19395,555.0,142.0,mastercard,102.0,credit
11559|399.0|150.0|american express|185.0|credit,11559,399.0,150.0,american express,185.0,credit
23551|399.0|150.0|american express|223.0|credit,23551,399.0,150.0,american express,223.0,credit
15284|543.0|150.0|mastercard|195.0|debit,15284,543.0,150.0,mastercard,195.0,debit
16238|174.0|150.0|visa|195.0|debit,16238,174.0,150.0,visa,195.0,debit
13419|555.0|150.0|visa|226.0|debit,13419,555.0,150.0,visa,226.0,debit
11112|520.0|150.0|american express|190.0|credit,11112,520.0,150.0,american express,190.0,credit
13112|111.0|150.0|visa|195.0|credit,13112,111.0,150.0,visa,195.0,credit
10742|555.0|150.0|visa|226.0|debit,10742,555.0,150.0,visa,226.0,debit
12798|583.0|150.0|visa|226.0|credit,12798,583.0,150.0,visa,226.0,credit
14743|555.0|150.0|visa|226.0|debit,14743,555.0,150.0,visa,226.0,debit
17837|555.0|150.0|visa|226.0|debit,17837,555.0,150.0,visa,226.0,debit
18731|555.0|150.0|visa|226.0|credit,18731,555.0,150.0,visa,226.0,credit
12351|225.0|150.0|mastercard|195.0|debit,12351,225.0,150.0,mastercard,195.0,debit
12885|520.0|150.0|american express|190.0|credit,12885,520.0,150.0,american express,190.0,credit
15024|111.0|150.0|visa|166.0|debit,15024,111.0,150.0,visa,166.0,debit
16679|399.0|150.0|american express|132.0|credit,16679,399.0,150.0,american express,132.0,credit
11689|555.0|150.0|visa|226.0|credit,11689,555.0,150.0,visa,226.0,credit
15485|555.0|134.0|visa|226.0|credit,15485,555.0,134.0,visa,226.0,credit
16848|555.0|134.0|visa|137.0|credit,16848,555.0,134.0,visa,137.0,credit
10074||102.0|visa|195.0|credit,10074,,102.0,visa,195.0,credit
12613|555.0|150.0|visa|226.0|debit,12613,555.0,150.0,visa,226.0,debit
10378|555.0|150.0|visa|226.0|debit,10378,555.0,150.0,visa,226.0,debit
11928||150.0|visa|126.0|debit,11928,,150.0,visa,126.0,debit
22318|520.0|150.0|american express|190.0|credit,22318,520.0,150.0,american express,190.0,credit
23518|272.0|150.0|visa|226.0|credit,23518,272.0,150.0,visa,226.0,credit
12915|369.0|150.0|mastercard|224.0|debit,12915,369.0,150.0,mastercard,224.0,debit
15270|128.0|150.0|visa|226.0|credit,15270,128.0,150.0,visa,226.0,credit
18929|555.0|150.0|visa|226.0|debit,18929,555.0,150.0,visa,226.0,debit
20731|112.0|150.0|mastercard|195.0|debit,20731,112.0,150.0,mastercard,195.0,debit
13713|212.0|150.0|visa|226.0|credit,13713,212.0,150.0,visa,226.0,credit
19735|555.0|188.0|mastercard|232.0|credit,19735,555.0,188.0,mastercard,232.0,credit
14097|555.0|150.0|visa|226.0|credit,14097,555.0,150.0,visa,226.0,credit
11550|555.0|150.0|mastercard|137.0|credit,11550,555.0,150.0,mastercard,137.0,credit
20486|360.0|150.0|visa|226.0|debit,20486,360.0,150.0,visa,226.0,debit
21011|396.0|150.0|mastercard|224.0|credit,21011,396.0,150.0,mastercard,224.0,credit
13969|555.0|150.0|visa|226.0|credit,13969,555.0,150.0,visa,226.0,credit
22589|399.0|150.0|american express|137.0|credit,22589,399.0,150.0,american express,137.0,credit
16350|399.0|150.0|american express|236.0|credit,16350,399.0,150.0,american express,236.0,credit
15130|181.0|150.0|visa|226.0|credit,15130,181.0,150.0,visa,226.0,credit
22480|369.0|150.0|mastercard|102.0|credit,22480,369.0,150.0,mastercard,102.0,credit
18380|517.0|150.0|mastercard|224.0|debit,18380,517.0,150.0,mastercard,224.0,debit
13470|399.0|150.0|american express|118.0|credit,13470,399.0,150.0,american express,118.0,credit
14752|162.0|150.0|visa|226.0|credit,14752,162.0,150.0,visa,226.0,credit
23048|555.0|150.0|visa|226.0|credit,23048,555.0,150.0,visa,226.0,credit
10085|390.0|150.0|mastercard|224.0|debit,10085,390.0,150.0,mastercard,224.0,debit
21252|567.0|150.0|mastercard|203.0|credit,21252,567.0,150.0,mastercard,203.0,credit
10933|207.0|150.0|visa|226.0|debit,10933,207.0,150.0,visa,226.0,debit
22219|555.0|150.0|visa|226.0|credit,22219,555.0,150.0,visa,226.0,credit
17835|555.0|166.0|mastercard|224.0|credit,17835,555.0,166.0,mastercard,224.0,credit
17305|520.0|150.0|american express|190.0|credit,17305,520.0,150.0,american express,190.0,credit
10483|543.0|150.0|mastercard|224.0|debit,10483,543.0,150.0,mastercard,224.0,debit
14686|399.0|150.0|american express|119.0|credit,14686,399.0,150.0,american express,119.0,credit
12694|555.0|150.0|visa|226.0|credit,12694,555.0,150.0,visa,226.0,credit
20692|540.0|106.0|visa|137.0|debit,20692,540.0,106.0,visa,137.0,debit
13403|399.0|150.0|american express|137.0|credit,13403,399.0,150.0,american express,137.0,credit
21997|399.0|150.0|american express|185.0|credit,21997,399.0,150.0,american express,185.0,credit
19578|303.0|150.0|visa|226.0|debit,19578,303.0,150.0,visa,226.0,debit
15444|259.0|150.0|mastercard|137.0|credit,15444,259.0,150.0,mastercard,137.0,credit
20411|520.0|150.0|american express|190.0|credit,20411,520.0,150.0,american express,190.0,credit
20001|583.0|150.0|visa|226.0|credit,20001,583.0,150.0,visa,226.0,credit
12925|399.0|150.0|american express|236.0|credit,12925,399.0,150.0,american express,236.0,credit
15992|555.0|150.0|visa|226.0|debit,15992,555.0,150.0,visa,226.0,debit
19127|321.0|150.0|visa|226.0|debit,19127,321.0,150.0,visa,226.0,debit
16909|555.0|150.0|visa|226.0|debit,16909,555.0,150.0,visa,226.0,debit
10843|399.0|150.0|american express|104.0|credit,10843,399.0,150.0,american express,104.0,credit
13166|512.0|150.0|mastercard|195.0|credit,13166,512.0,150.0,mastercard,195.0,credit
14682|399.0|150.0|american express|104.0|credit,14682,399.0,150.0,american express,104.0,credit
13699|399.0|150.0|american express|137.0|credit,13699,399.0,150.0,american express,137.0,credit
16275|516.0|150.0|mastercard|224.0|debit,16275,516.0,150.0,mastercard,224.0,debit
15386|555.0|150.0|visa|226.0|credit,15386,555.0,150.0,visa,226.0,credit
14592|555.0|150.0|visa|226.0|credit,14592,555.0,150.0,visa,226.0,credit
18014|403.0|150.0|visa|195.0|debit,18014,403.0,150.0,visa,195.0,debit
11000|555.0|150.0|visa|226.0|debit,11000,555.0,150.0,visa,226.0,debit
13498|520.0|150.0|american express|190.0|credit,13498,520.0,150.0,american express,190.0,credit
19288|555.0|150.0|visa|226.0|debit,19288,555.0,150.0,visa,226.0,debit
10403|520.0|150.0|american express|190.0|credit,10403,520.0,150.0,american express,190.0,credit
17484|143.0|150.0|visa|226.0|debit,17484,143.0,150.0,visa,226.0,debit
19416|555.0|150.0|visa|226.0|debit,19416,555.0,150.0,visa,226.0,debit
19647|480.0|150.0|mastercard|224.0|debit,19647,480.0,150.0,mastercard,224.0,debit
22450|555.0|150.0|visa|226.0|credit,22450,555.0,150.0,visa,226.0,credit
14951|268.0|150.0|visa|166.0|debit,14951,268.0,150.0,visa,166.0,debit
10758|555.0|147.0|visa|137.0|credit,10758,555.0,147.0,visa,137.0,credit
11058|555.0|150.0|visa|226.0|debit,11058,555.0,150.0,visa,226.0,debit
21006|437.0|150.0|visa|226.0|credit,21006,437.0,150.0,visa,226.0,credit
20394|108.0|150.0|mastercard|117.0|debit,20394,108.0,150.0,mastercard,117.0,debit
18932|399.0|150.0|american express|137.0|credit,18932,399.0,150.0,american express,137.0,credit
16073|555.0|150.0|visa|226.0|debit,16073,555.0,150.0,visa,226.0,debit
13426|399.0|150.0|american express|185.0|credit,13426,399.0,150.0,american express,185.0,credit
13060|555.0|150.0|visa|226.0|credit,13060,555.0,150.0,visa,226.0,credit
14407|310.0|150.0|mastercard|224.0|debit,14407,310.0,150.0,mastercard,224.0,debit
13949|555.0|150.0|mastercard|224.0|debit,13949,555.0,150.0,mastercard,224.0,debit
10921|555.0|150.0|visa|226.0|credit,10921,555.0,150.0,visa,226.0,credit
11881|555.0|150.0|visa|226.0|credit,11881,555.0,150.0,visa,226.0,credit
13876|399.0|150.0|american express|185.0|credit,13876,399.0,150.0,american express,185.0,credit
14998|168.0|144.0|visa|195.0|credit,14998,168.0,144.0,visa,195.0,credit
21173|127.0|150.0|mastercard|102.0|credit,21173,127.0,150.0,mastercard,102.0,credit
20282|277.0|144.0|mastercard|224.0|credit,20282,277.0,144.0,mastercard,224.0,credit
10557|390.0|150.0|mastercard|224.0|debit,10557,390.0,150.0,mastercard,224.0,debit
16021|555.0|150.0|visa|195.0|debit,16021,555.0,150.0,visa,195.0,debit
16641|555.0|204.0|visa|137.0|credit,16641,555.0,204.0,visa,137.0,credit
10765|382.0|150.0|visa|226.0|debit,10765,382.0,150.0,visa,226.0,debit
19764|555.0|150.0|visa|226.0|debit,19764,555.0,150.0,visa,226.0,debit
15759|321.0|150.0|visa|195.0|credit,15759,321.0,150.0,visa,195.0,credit
20503|583.0|150.0|visa|226.0|credit,20503,583.0,150.0,visa,226.0,credit
15754|390.0|150.0|mastercard|224.0|debit,15754,390.0,150.0,mastercard,224.0,debit
11710|514.0|150.0|mastercard|224.0|credit,11710,514.0,150.0,mastercard,224.0,credit
18105|555.0|150.0|visa|226.0|debit,18105,555.0,150.0,visa,226.0,debit
18406|555.0|141.0|mastercard|224.0|debit,18406,555.0,141.0,mastercard,224.0,debit
14064|555.0|150.0|visa|226.0|credit,14064,555.0,150.0,visa,226.0,credit
14898|321.0|150.0|visa|226.0|debit,14898,321.0,150.0,visa,226.0,debit
20410|555.0|150.0|visa|226.0|credit,20410,555.0,150.0,visa,226.0,credit
10128|555.0|141.0|mastercard|152.0|debit,10128,555.0,141.0,mastercard,152.0,debit
17632|555.0|150.0|visa|226.0|debit,17632,555.0,150.0,visa,226.0,debit
17468|555.0|197.0|visa|226.0|credit,17468,555.0,197.0,visa,226.0,credit
20462|480.0|150.0|mastercard|224.0|debit,20462,480.0,150.0,mastercard,224.0,debit
21114|555.0|150.0|visa|226.0|debit,21114,555.0,150.0,visa,226.0,debit
11270|340.0|150.0|mastercard|100.0|debit,11270,340.0,150.0,mastercard,100.0,debit
18620|555.0|150.0|visa|226.0|debit,18620,555.0,150.0,visa,226.0,debit
16323|310.0|150.0|mastercard|224.0|debit,16323,310.0,150.0,mastercard,224.0,debit
21921|399.0|150.0|american express|146.0|credit,21921,399.0,150.0,american express,146.0,credit
14558|399.0|150.0|american express|185.0|credit,14558,399.0,150.0,american express,185.0,credit
19173|543.0|150.0|mastercard|195.0|debit,19173,543.0,150.0,mastercard,195.0,debit
14152|321.0|150.0|visa|226.0|debit,14152,321.0,150.0,visa,226.0,debit
22885|543.0|150.0|mastercard|224.0|debit,22885,543.0,150.0,mastercard,224.0,debit
22050|399.0|150.0|american express|137.0|credit,22050,399.0,150.0,american express,137.0,credit
15406|215.0|150.0|visa|226.0|debit,15406,215.0,150.0,visa,226.0,debit
20751|399.0|150.0|american express|150.0|credit,20751,399.0,150.0,american express,150.0,credit
14307|555.0|207.0|visa|162.0|credit,14307,555.0,207.0,visa,162.0,credit
22626|555.0|150.0|visa|226.0|debit,22626,555.0,150.0,visa,226.0,debit
16295|555.0|150.0|visa|226.0|debit,16295,555.0,150.0,visa,226.0,debit
19114||150.0|visa|195.0|debit,19114,,150.0,visa,195.0,debit
16901|399.0|150.0|american express|223.0|credit,16901,399.0,150.0,american express,223.0,credit
21649|399.0|150.0|american express|150.0|credit,21649,399.0,150.0,american express,150.0,credit
22818|555.0|150.0|visa|226.0|credit,22818,555.0,150.0,visa,226.0,credit
23508|399.0|150.0|american express|223.0|credit,23508,399.0,150.0,american express,223.0,credit
12485|361.0|150.0|visa|226.0|debit,12485,361.0,150.0,visa,226.0,debit
10268||150.0|visa|226.0|credit,10268,,150.0,visa,226.0,credit
13466|481.0|150.0|mastercard|224.0|credit,13466,481.0,150.0,mastercard,224.0,credit
21074|111.0|150.0|visa|195.0|debit,21074,111.0,150.0,visa,195.0,debit
12261|520.0|150.0|american express|190.0|credit,12261,520.0,150.0,american express,190.0,credit
21036|555.0|150.0|visa|226.0|debit,21036,555.0,150.0,visa,226.0,debit
20389|564.0|150.0|visa|195.0|debit,20389,564.0,150.0,visa,195.0,debit
13955|257.0|150.0|visa|226.0|credit,13955,257.0,150.0,visa,226.0,credit
10006|275.0|150.0|mastercard|195.0|debit,10006,275.0,150.0,mastercard,195.0,debit
15105|555.0|150.0|mastercard|117.0|debit,15105,555.0,150.0,mastercard,117.0,debit
17670|399.0|150.0|american express|185.0|credit,17670,399.0,150.0,american express,185.0,credit
17008|321.0|150.0|visa|226.0|debit,17008,321.0,150.0,visa,226.0,debit
15232|321.0|150.0|visa|226.0|debit,15232,321.0,150.0,visa,226.0,debit
11308|517.0|150.0|mastercard|224.0|debit,11308,517.0,150.0,mastercard,224.0,debit
11147|555.0|150.0|visa|226.0|debit,11147,555.0,150.0,visa,226.0,debit
21146|543.0|150.0|mastercard|117.0|debit,21146,543.0,150.0,mastercard,117.0,debit
23304|276.0|150.0|visa|226.0|credit,23304,276.0,150.0,visa,226.0,credit
22714|399.0|150.0|american express|137.0|credit,22714,399.0,150.0,american express,137.0,credit
17831|399.0|150.0|american express|132.0|credit,17831,399.0,150.0,american express,132.0,credit
23159|545.0|185.0|visa|226.0|credit,23159,545.0,185.0,visa,226.0,credit
15747|555.0|150.0|visa|226.0|credit,15747,555.0,150.0,visa,226.0,credit
17345|151.0|150.0|visa|226.0|debit,17345,151.0,150.0,visa,226.0,debit
21696|358.0|150.0|visa|195.0|debit,21696,358.0,150.0,visa,195.0,debit
20030|555.0|150.0|visa|226.0|credit,20030,555.0,150.0,visa,226.0,credit
17635|555.0|150.0|visa|226.0|credit,17635,555.0,150.0,visa,226.0,credit
13908|555.0|150.0|visa|226.0|debit,13908,555.0,150.0,visa,226.0,debit
15297|514.0|150.0|mastercard|129.0|credit,15297,514.0,150.0,mastercard,129.0,credit
12082|310.0|150.0|mastercard|224.0|debit,12082,310.0,150.0,mastercard,224.0,debit
23466|310.0|150.0|mastercard|224.0|debit,23466,310.0,150.0,mastercard,224.0,debit
20231|310.0|150.0|mastercard|224.0|debit,20231,310.0,150.0,mastercard,224.0,debit
10072|555.0|150.0|mastercard|117.0|debit,10072,555.0,150.0,mastercard,117.0,debit
10827|139.0|150.0|mastercard|224.0|debit,10827,139.0,150.0,mastercard,224.0,debit
15594|519.0|150.0|mastercard|117.0|debit,15594,519.0,150.0,mastercard,117.0,debit
18323||150.0|visa|226.0|debit,18323,,150.0,visa,226.0,debit
17003||150.0|visa|162.0|credit,17003,,150.0,visa,162.0,credit
17565|567.0|150.0|mastercard|135.0|credit,17565,567.0,150.0,mastercard,135.0,credit
21671|555.0|150.0|visa|226.0|debit,21671,555.0,150.0,visa,226.0,debit
10422|529.0|150.0|visa|162.0|credit,10422,529.0,150.0,visa,162.0,credit
15163|555.0|150.0|visa|226.0|debit,15163,555.0,150.0,visa,226.0,debit
12104|445.0|150.0|mastercard|195.0|credit,12104,445.0,150.0,mastercard,195.0,credit
12860|532.0|150.0|mastercard|224.0|debit,12860,532.0,150.0,mastercard,224.0,debit
14973|555.0|147.0|mastercard|219.0|credit,14973,555.0,147.0,mastercard,219.0,credit
13202|399.0|150.0|american express|150.0|credit,13202,399.0,150.0,american express,150.0,credit
19736|331.0|150.0|visa|194.0|credit,19736,331.0,150.0,visa,194.0,credit
18469|302.0|150.0|visa|226.0|debit,18469,302.0,150.0,visa,226.0,debit
14901|414.0|143.0|visa|195.0|credit,14901,414.0,143.0,visa,195.0,credit
18986|554.0|150.0|visa|226.0|credit,18986,554.0,150.0,visa,226.0,credit
18169|555.0|150.0|visa|226.0|debit,18169,555.0,150.0,visa,226.0,debit
14805|555.0|150.0|visa|226.0|debit,14805,555.0,150.0,visa,226.0,debit
17092|555.0|150.0|visa|226.0|credit,17092,555.0,150.0,visa,226.0,credit
13909|555.0|150.0|visa|226.0|debit,13909,555.0,150.0,visa,226.0,debit
22188|555.0|102.0|visa|226.0|debit,22188,555.0,102.0,visa,226.0,debit
11320||150.0|visa|226.0|debit,11320,,150.0,visa,226.0,debit
11769|555.0|150.0|visa|226.0|credit,11769,555.0,150.0,visa,226.0,credit
13766|555.0|150.0|american express|199.0|debit,13766,555.0,150.0,american express,199.0,debit
17844|555.0|144.0|american express|150.0|credit,17844,555.0,144.0,american express,150.0,credit
23090|554.0|150.0|mastercard|224.0|debit,23090,554.0,150.0,mastercard,224.0,debit
20909|199.0|150.0|mastercard|102.0|credit,20909,199.0,150.0,mastercard,102.0,credit
12729|555.0|150.0|visa|226.0|debit,12729,555.0,150.0,visa,226.0,debit
18969|555.0|150.0|visa|226.0|credit,18969,555.0,150.0,visa,226.0,credit
16406|555.0|215.0|mastercard||debit,16406,555.0,215.0,mastercard,,debit
13043|399.0|150.0|american express|223.0|credit,13043,399.0,150.0,american express,223.0,credit
15088|399.0|150.0|american express|146.0|credit,15088,399.0,150.0,american express,146.0,credit
17509|555.0|150.0|visa|226.0|credit,17509,555.0,150.0,visa,226.0,credit
20830|277.0|144.0|visa|102.0|credit,20830,277.0,144.0,visa,102.0,credit
13474||150.0|visa|162.0|credit,13474,,150.0,visa,162.0,credit
10131|555.0|185.0|mastercard|224.0|credit,10131,555.0,185.0,mastercard,224.0,credit
15886|399.0|150.0|american express|223.0|credit,15886,399.0,150.0,american express,223.0,credit
22218|501.0|150.0|visa|144.0|credit,22218,501.0,150.0,visa,144.0,credit
17436|555.0|150.0|visa|226.0|debit,17436,555.0,150.0,visa,226.0,debit
17079|555.0|150.0|visa|226.0|debit,17079,555.0,150.0,visa,226.0,debit
15804|399.0|150.0|american express|146.0|credit,15804,399.0,150.0,american express,146.0,credit
13056|111.0|150.0|visa|195.0|debit,13056,111.0,150.0,visa,195.0,debit
13523|480.0|150.0|mastercard|224.0|debit,13523,480.0,150.0,mastercard,224.0,debit
22825|512.0|150.0|mastercard|117.0|debit,22825,512.0,150.0,mastercard,117.0,debit
10152|532.0|150.0|mastercard|224.0|debit,10152,532.0,150.0,mastercard,224.0,debit
